id,name,type,typeLabel,kind,camp,campLabel,chapters,chapterStart,chapterEnd,chapterCount,degree,score,isTrunk,aliases,description
entity:character_董旻,董旻,character,人物,entity,lords,群雄,3;9,3,9,2,1,28,false,卓弟,董卓之弟，被董卓封為左將軍、鄠侯。；董卓之弟，在郿塢抄籍後被斬首號令。
entity:faction_袁氏,袁氏,faction,勢力,entity,lords,群雄,4;32,4,32,2,1,10,false,,袁紹所屬門族，四世樹恩，門生遍布天下。；袁紹一族勢力，因袁譚、袁尚兄弟相爭而瓦解。
entity:faction_袁氏勢力,袁氏勢力,faction,勢力,entity,mixed,混合,20;33,20,33,2,1,10,false,二袁|袁氏|袁軍,曹操所疑的外部勢力，楊彪因袁術親戚關係被牽連。；袁紹死後由袁譚、袁尚、袁熙等分裂延續，最終被曹操平定。
entity:faction_袁術軍,袁術軍,faction,勢力,entity,mixed,混合,14;17,14,17,2,1,10,false,術軍,袁術一方軍隊，由紀靈出戰劉備。；袁術所統兵馬，攻徐州與守壽春皆敗。
entity:location_西涼,西涼,location,地點,entity,neutral,未分類,10;24;57,10,57,3,1,14,false,,馬騰為太守之地，西涼軍名由此來。；馬騰屯軍之地。；馬騰、馬岱兵馬所出地區。
entity:location_西涼州,西涼州,location,地點,entity,lords,群雄,21;48;58,21,58,3,1,14,false,西涼,馬騰因邊報回去之地。；韓遂、馬騰被謠言稱起兵之地。；馬超駐地與西涼軍來源。
entity:character_趙岑,趙岑,character,人物,entity,lords,群雄,5;6,5,6,2,1,28,false,,董卓軍將領，隨華雄星夜赴關。；董卓部將，見董卓棄洛陽後獻出汜水關。
entity:character_趙忠,趙忠,character,人物,entity,neutral,未分類,2;3,2,3,2,1,28,false,,十常侍成員，與張讓索金帛，奏罷不從者。；宦官，被趕至翠花樓前殺死。
entity:character_郭勝,郭勝,character,人物,entity,neutral,未分類,2;3,2,3,2,1,28,false,中常侍郭勝,中常侍，在禦園花陰下殺蹇碩。；宦官，被趕至翠花樓前殺死。
entity:location_郿塢,郿塢,location,地點,entity,lords,群雄,8;9;10;13,8,13,4,1,18,false,,董卓在長安外別築的堡壘，內有宮室、倉庫、糧食與財物。；董卓營築藏財之地，董卓死後被抄籍。；董卓屍骨遷葬地。
entity:location_鄄城,鄄城,location,地點,entity,mixed,混合,10;11;12,10,12,3,1,14,false,,曹操留荀彧、程昱守備的三縣之一。；兗州三處守城之一，由荀彧、程昱設計保全。；曹操得知陶謙死訊時所在之地。
entity:location_鄴郡,鄴郡,location,地點,entity,mixed,混合,30;56,30,56,2,1,10,false,,袁紹被疑兵牽動後派袁譚救援之地。；華歆聞曹操慶賞銅雀臺後前往候見之地。
entity:location_長沙,長沙,location,地點,entity,wu,東吳,2;6;36;41;52;53,2,53,6,1,26,false,長沙郡,區星作亂之地，孫堅被任長沙太守討伐。；孫堅託病稱欲返回之地。；劉泌籍貫。
entity:location_陝西,陝西,location,地點,entity,lords,群雄,3;9,3,9,2,1,10,false,,牛輔奉董卓命守住之地。；李傕等逃居並聚眾之地。
entity:location_隴西臨洮,隴西臨洮,location,地點,entity,lords,群雄,2;59,2,59,2,1,10,false,臨洮,董卓籍貫。；馬超、龐德、馬岱敗走方向。
entity:location_館驛,館驛,location,地點,entity,mixed,混合,2;27;43;54,2,54,4,1,18,false,,督郵下榻處，張飛由此扯出督郵鞭打。；王植安排關公與二夫人歇宿並計劃縱火之處。；魯肅安置諸葛亮暫歇之處。
entity:character_馬玩,馬玩,character,人物,entity,lords,群雄,58;59,58,59,2,1,28,false,,韓遂手下八部將之一。；韓遂一方將領，參與密議，後被馬超砍翻。
entity:event_魯肅索還荊州,魯肅索還荊州,event,事件,entity,mixed,混合,54;56,54,56,2,1,10,false,,魯肅以劉琦已死為由催劉備交割荊州，孔明力辯劉備可承劉表之業。；魯肅奉孫權命至荊州向劉備索還，孔明設辭令其暫緩。
entity:location_中山,中山,location,地點,entity,neutral,未分類,32;33,32,33,2,0,8,false,,袁尚被劫寨後逃往之處。；袁尚敗走之地，袁譚後統軍攻之。
entity:location_九江,九江,location,地點,entity,neutral,未分類,10;45,10,45,2,0,8,false,,邊讓任太守之地。；蔣幹籍貫。
entity:location_京師,京師,location,地點,entity,wei,曹魏,3;24,3,24,2,0,8,false,,宦官稱何進召外兵至京師，段珪首級亦送往京師號令。；程昱建議誘馬騰入京師後圖之。
entity:location_十里長亭,十里長亭,location,地點,entity,shu,劉蜀,21;60,21,60,2,0,8,false,,董承送別劉備之處。；劉備為張松設宴送行，張松於此吐露獻西川之意。
entity:location_南岸,南岸,location,地點,entity,mixed,混合,45;46,45,46,2,0,8,false,江南岸,玄德見東吳旗幡之處，也是孔明約子龍接應之地。；蔡中、蔡和駕船投往東吳的方向。
entity:faction_呂布勢力,呂布勢力,faction,勢力,entity,lords,群雄,18;19,18,19,2,0,8,false,呂布軍,呂布在徐州統率的軍事勢力。；呂布及其部將、謀士構成的下邳守軍勢力。
entity:location_周瑜大寨,周瑜大寨,location,地點,entity,mixed,混合,45;51,45,51,2,0,8,false,中軍帳|吳寨|周瑜寨中,周瑜屯兵、宴客與設計蔣幹之處。；周瑜詐死設伏之營寨，曹仁夜劫至此中計。
entity:location_土山,土山,location,地點,entity,mixed,混合,25;31,25,31,2,0,8,false,,關公被圍屯兵之處；白馬戰場旁曹操亦靠土山紮住。；劉備撤寨後遭曹軍伏擊之處。
entity:army_孫策軍,孫策軍,army,軍隊,entity,mixed,混合,8;15;29,8,29,3,0,12,false,三軍|江東軍,孫策率領的江東軍隊，罷戰後回江東並駐江都。；孫策統率的江東軍隊，攻取牛渚、曲阿、吳郡、會稽等地。；孫策所統江東兵馬，曾會獵丹徒、後欲出兵助袁紹。
entity:location_宮中,宮中,location,地點,entity,mixed,混合,2;3;24,2,24,3,0,12,false,入宮|內庭|宮庭|後宮,何進入宮議後事、冊立太子辯的政治中心。；誅宦、救火與傳國玉璽失蹤的宮廷空間。；曹操入宮逼問獻帝並捉董妃之處。
entity:location_後園,後園,location,地點,entity,mixed,混合,8;21;34,8,34,3,0,12,false,相府後園,王允夜遇貂蟬之處，也是鳳儀亭所在園地。；劉備種菜韜晦與曹操煮酒論英雄的場景。；的盧在宴會時被牽入拴住，伊籍也在此接應劉備。
entity:location_會稽,會稽,location,地點,entity,mixed,混合,2;15;29,2,29,3,0,12,false,,許昌造反之地，孫堅參與平定。；王朗所守郡城，後被孫策取下。；曹操奏封孫權兼領太守之地。
entity:location_柳城,柳城,location,地點,entity,wei,曹魏,33;34,33,34,2,0,8,false,,曹軍破烏桓後入駐之地，田疇受封柳亭侯被提及於此。；曹操北征後自此回師。
entity:character_樂毅,樂毅,character,人物,entity,shu,劉蜀,36;37,36,37,2,0,26,false,樂,諸葛亮自比的古代人物。；戰國名人，諸葛亮常自比之。
entity:location_汝_潁,汝、潁,location,地點,entity,mixed,混合,12;18,12,18,2,0,8,false,汝潁,曹操平定黃巾後所平地區。；呂布命宋憲、魏續西取的目標。
entity:location_江邊,江邊,location,地點,entity,mixed,混合,46;47,46,47,2,0,8,false,,曹軍弓弩軍助射與周瑜軍搬箭之處。；龐統離開曹營後欲下船之處，亦為道袍竹冠之人攔住他的地點。
entity:location_河上,河上,location,地點,entity,mixed,混合,22;31,22,31,2,0,8,false,,曹操命於禁、李典屯兵之處。；曹操在倉亭戰中誘袁紹追至、背水死戰之地。
entity:location_河北,河北,location,地點,entity,mixed,混合,7;21;24;26;27;28;33,7,33,7,0,28,false,,董卓使者奉詔抵達袁紹、公孫瓚軍前之地。；袁術欲歸袁紹之方向。；孫乾受命求見袁紹之地。
entity:location_河東,河東,location,地點,entity,mixed,混合,2;13,2,13,2,0,8,false,,董卓任太守之地。；密詔召白波軍之方向，亦為徐晃籍貫與王邑轄地。
entity:location_渭河,渭河,location,地點,entity,mixed,混合,58;59,58,59,2,0,8,false,,曹操渡河遭馬超追逼之處。；曹操架浮橋、築土城並與西涼兵爭奪的河道。
entity:location_當陽長坂,當陽長坂,location,地點,entity,shu,劉蜀,42;52;54,42,54,3,0,12,false,當陽|長坂,劉備敗退與趙雲突圍背景地點。；趙範提及趙雲舊日勇名的地點。；趙雲昔日救阿鬥事跡的地點，本章作舊事提及。
entity:faction_百官公卿,百官公卿,faction,勢力,entity,lords,群雄,3;8,3,8,2,0,8,false,公卿|百官|群臣,被董卓召集議廢立，多數畏懼董卓。；朝中官員，多次被迫迎送董卓並目睹其暴虐。
entity:location_盱眙,盱眙,location,地點,entity,mixed,混合,14;15,14,15,2,0,8,false,,劉備與袁術軍會戰之地，張飛失徐州後來此見劉備。；劉備因高順來襲而放棄的據點。
entity:character_管仲,管仲,character,人物,entity,shu,劉蜀,36;37,36,37,2,0,26,false,管,諸葛亮自比的古代人物。；春秋名人，諸葛亮常自比之。
entity:location_芒碭山,芒碭山,location,地點,entity,shu,劉蜀,19;28,19,28,2,0,8,false,,張飛失散後屯住之地。；張飛失散後曾居住之地。
entity:faction_荊州勢力,荊州勢力,faction,勢力,entity,mixed,混合,36;39;40,36,40,3,0,12,false,劉景升勢力|荊州|荊襄,劉表所在勢力，與諸葛玄、徐庶背景相關。；劉表所據勢力，受黃祖敗亡與江夏防務影響。；劉表死後由蔡氏與劉琮掌控的荊州政權。
entity:army_荊州水軍,荊州水軍,army,軍隊,entity,mixed,混合,41;55,41,55,2,0,8,false,水軍八萬,荊州水上軍力，蔡瑁、張允被曹操權用管領。；諸葛亮安排扮作客人的水軍，在劉郎浦以船接應劉備。
entity:faction_袁術勢力,袁術勢力,faction,勢力,entity,mixed,混合,7;12;19;21,7,21,4,0,16,false,淮南袁術|術軍,袁術在南陽的勢力，暗中推動孫堅攻劉表。；張邈在定陶敗後投奔的一方。；袁術在淮南的勢力，被呂布寄望為外援。
entity:army_袁譚軍,袁譚軍,army,軍隊,entity,wei,曹魏,32;33,32,33,2,0,8,false,譚軍,袁譚所領軍隊，屯黎陽、退平原，後求曹操援助。；袁譚所率軍隊，在南皮被曹軍擊敗。
entity:location_襄城,襄城,location,地點,entity,wei,曹魏,18;23,18,23,2,0,8,false,,曹操退軍途中經過之地；張繡後守此地。；劉曄前往說張繡之地。
entity:location_西山,西山,location,地點,entity,wu,東吳,32;45;49,32,49,3,0,12,false,,袁尚敗後退屯之地，後糧道被截。；周瑜水寨岸上結營處。；周瑜差人放火砲之處。
entity:character_諸葛均,諸葛均,character,人物,entity,shu,劉蜀,36;37;38,36,38,3,0,30,false,均,諸葛亮之弟，與諸葛亮躬耕南陽。；諸葛亮之弟，在草堂接待劉備，進文房四寶使其留書。；孔明之弟，在隆中遇見劉備，孔明出山前囑其躬耕。
entity:location_陳留,陳留,location,地點,entity,wei,曹魏,4;5;7,4,7,3,0,12,false,,曹操父親避難之地。；曹操回到此地募兵。；張邈任太守之地，韓馥失權後投往此處。
entity:location_青瑣門,青瑣門,location,地點,entity,mixed,混合,3;9,3,9,2,0,8,false,,袁術列兵、吳匡放火之處。；呂布急請王允出逃之處。
event:c001:battle_rescue_dong,救董卓之戰,event,主幹情節,story,neutral,情節,1,1,1,1,6,102,true,,劉備、關羽、張飛遇漢軍大敗，衝殺張角軍，救董卓回寨。
event:c001:event_taoyuan_oath,桃園結義,event,主幹情節,story,neutral,情節,1,1,1,1,3,75,true,,劉備、關羽、張飛在桃園祭告天地，結為兄弟，同心報國安民。
event:c001:battle_qingzhou,青州解圍戰,event,主幹情節,story,neutral,情節,1,1,1,1,7,74,true,,劉備先退後設伏，關羽、張飛左右夾攻，龔景率民兵出城助戰，解除青州之圍。
event:c001:battle_daxingshan,大興山之戰,event,主幹情節,story,neutral,情節,1,1,1,1,6,72,true,,劉備、關羽、張飛率五百鄉勇迎戰程遠志，張飛斬鄧茂，關羽斬程遠志，大勝而回。
event:c001:battle_guangzong,廣宗對峙,event,主幹情節,story,neutral,情節,1,1,1,1,5,69,true,,盧植以五萬兵圍張角十五萬眾於廣宗，劉備率本部來助並受命往潁川探報。
event:c001:battle_changshe,長社火攻,event,主幹情節,story,neutral,情節,1,1,1,1,8,65,true,,皇甫嵩、朱儁乘風火攻長社黃巾草營，曹操率軍截擊張梁、張寶敗軍。
event:c001:event_merchants_gift,商人贈資,event,主幹情節,story,neutral,情節,1,1,1,1,3,63,true,,張世平、蘇雙贈良馬、金銀與鐵，資助劉備三人置辦軍器。
event:c001:event_luzhi_arrest,盧植被押,event,主幹情節,story,neutral,情節,1,1,1,1,3,39,true,,左豐索賄不成誣奏盧植，朝廷遣董卓代將其兵，盧植被押回京問罪。
event:c002:evt_001_leave_dong_join_zhu,玄德三人離董卓投朱儁,event,主幹情節,story,neutral,情節,2,2,2,1,6,101,true,,董卓怠慢玄德，張飛欲殺董卓；玄德、關公阻止後，三人連夜引軍投朱儁。
event:c002:evt_005_wancheng_first_phase,朱儁攻宛與韓忠求降,event,主幹情節,story,neutral,情節,2,2,2,1,7,74,true,,趙弘、韓忠、孫仲據宛城。朱儁遣玄德、關、張攻西南角，韓忠出戰又求降，朱儁不許。
event:c002:evt_002_defeat_zhangbao_sorcery,朱儁用血穢破張寶妖法,event,主幹情節,story,neutral,情節,2,2,2,1,6,71,true,,張寶施妖法使玄德軍亂，朱儁設計以豬羊狗血穢物伏山潑下，關張伏軍破法，玄德射傷張寶。
event:c002:evt_010_zhangfei_whips_duyou,張飛怒鞭督郵,event,主幹情節,story,neutral,情節,2,2,2,1,5,68,true,,張飛見老人哭訴督郵欲害玄德，闖入館驛扯出督郵縛於馬樁，用柳條痛打；玄德喝止。
event:c002:evt_011_liubei_resigns_to_liuhui,玄德棄官投劉恢,event,主幹情節,story,neutral,情節,2,2,2,1,4,66,true,,關公勸玄德棄官別圖遠大；玄德繳還印瑤，與關、張投代州劉恢，劉恢留匿。
event:c002:evt_003_quyang_victory,皇甫嵩曲陽斬張梁,event,主幹情節,story,neutral,情節,2,2,2,1,5,63,true,,朝廷因董卓屢敗命皇甫嵩代之；皇甫嵩連勝七陣，在曲陽斬張梁，並發張角之棺。
event:c002:evt_008_zhangjun_petition_liubei_anxi,張鈞奏斬十常侍與玄德授安喜縣尉,event,主幹情節,story,neutral,情節,2,2,2,1,4,42,true,,玄德久未除授而向張鈞自陳功績；張鈞奏稱黃巾之亂源於十常侍，十常侍乃令玄德銓注微名，授安喜縣尉。
event:c002:evt_020_hejin_kills_donghou_and_argues,何進鴆殺董後與召兵之議,event,主幹情節,story,neutral,情節,2,2,2,1,8,40,true,,何進暗殺董太后後，袁紹勸誅宦官；何苗、何後阻止。袁紹建議召四方英雄勒兵來京，陳琳反對。
event:c003:event_second_deposition_banquet,省中再議廢立,event,主幹情節,story,neutral,情節,3,3,3,1,8,102,true,,董卓於省中設宴，命呂布率甲士侍衛，再提廢帝為弘農王、立陳留王，袁紹挺身反對。
event:c003:event_palace_eunuch_purge,宮中誅宦,event,主幹情節,story,neutral,情節,3,3,3,1,12,88,true,,袁紹、袁術、曹操等攻入宮中，殺宦官並追誅十常侍家屬；盧植救出何太后。
event:c003:event_wenming_deposition,溫明園議廢立,event,主幹情節,story,neutral,情節,3,3,3,1,9,75,true,,董卓在溫明園召百官，提出廢少帝立陳留王；丁原、盧植反對，王允建議另日再議。
event:c003:battle_ding_yuan_vs_dong_zhuo,丁原董卓城外之戰,event,主幹情節,story,neutral,情節,3,3,3,1,5,75,true,,丁原引軍城外挑戰董卓，呂布衝陣，董卓慌走，董卓兵敗退三十餘里。
event:c003:event_dong_appointments,董卓封賞掌權,event,主幹情節,story,neutral,情節,3,3,3,1,5,74,true,,董卓納呂布為義子並賜金甲錦袍，隨後自領前將軍事，封董旻、呂布官爵。
event:c003:event_lisu_persuades_lubu,李肅說呂布,event,主幹情節,story,neutral,情節,3,3,3,1,3,69,true,,李肅以同鄉故人身份入呂布寨，奉董卓赤兔馬與金珠，勸呂布反丁原歸董卓。
event:c003:event_dongzhuo_meets_carriage,董卓遇車駕,event,主幹情節,story,neutral,情節,3,3,3,1,6,65,true,,車駕還京途中遇董卓軍，董卓稱保駕，陳留王從容應對，使董卓暗生廢立之意。
event:c003:event_dong_march_luoyang,董卓奉詔進洛陽,event,主幹情節,story,neutral,情節,3,3,3,1,9,55,true,,董卓得詔後點軍出發，令牛輔守陝西，自己帶李傕等往洛陽。
event:c004:event_cao_cao_attempt,曹操獻刀刺董卓,event,主幹情節,story,neutral,情節,4,4,4,1,5,92,true,,曹操佩王允七寶刀至相府，欲趁呂布離開時刺董卓，因被鏡中照見而改稱獻刀。
event:c004:event_cao_cao_escape,曹操逃出洛陽,event,主幹情節,story,neutral,情節,4,4,4,1,4,77,true,,曹操借試董卓所賜西涼馬，離開相府後策馬由東門逃走。
event:c004:event_wu_fu_assassination,伍孚刺董卓,event,主幹情節,story,neutral,情節,4,4,4,1,3,69,true,,伍孚藏短刀於朝服，趁董卓入朝時直刺，被呂布制伏，隨後遭剖剮。
