id,source,target,relationType,category,categoryLabel,chapters,chapterStart,chapterEnd,weight,confidence,description,kind
rel:004073,event:c011:event_lu_bu_takes_yanzhou_puyang,entity:location_範縣,發生於,story,主幹情節,11,11,11,1,,呂布襲兗州據濮陽 發生於 範縣,story_link
rel:004074,entity:character_呂布,event:c011:event_lu_bu_deploys_before_puyang,參與情節,story,主幹情節,11,11,11,1,,呂布 參與 呂布分守兗州屯濮陽,story_link
rel:004075,entity:character_薛蘭,event:c011:event_lu_bu_deploys_before_puyang,參與情節,story,主幹情節,11,11,11,1,,薛蘭 參與 呂布分守兗州屯濮陽,story_link
rel:004076,entity:character_李封,event:c011:event_lu_bu_deploys_before_puyang,參與情節,story,主幹情節,11,11,11,1,,李封 參與 呂布分守兗州屯濮陽,story_link
rel:004077,entity:character_陳宮,event:c011:event_lu_bu_deploys_before_puyang,參與情節,story,主幹情節,11,11,11,1,,陳宮 參與 呂布分守兗州屯濮陽,story_link
rel:004078,event:c011:event_lu_bu_deploys_before_puyang,entity:location_兗州,發生於,story,主幹情節,11,11,11,1,,呂布分守兗州屯濮陽 發生於 兗州,story_link
rel:004079,event:c011:event_lu_bu_deploys_before_puyang,entity:location_濮陽,發生於,story,主幹情節,11,11,11,1,,呂布分守兗州屯濮陽 發生於 濮陽,story_link
rel:004080,event:c011:event_lu_bu_deploys_before_puyang,entity:location_泰山,發生於,story,主幹情節,11,11,11,1,,呂布分守兗州屯濮陽 發生於 泰山,story_link
rel:004081,entity:character_陳宮,event:c012:event_dingtao_falls,參與情節,story,主幹情節,12,12,12,1,,陳宮 參與 定陶失守與山東歸曹,story_link
rel:004082,entity:character_高順,event:c012:event_dingtao_falls,參與情節,story,主幹情節,12,12,12,1,,高順 參與 定陶失守與山東歸曹,story_link
rel:004083,entity:character_呂布,event:c012:event_dingtao_falls,參與情節,story,主幹情節,12,12,12,1,,呂布 參與 定陶失守與山東歸曹,story_link
rel:004084,entity:character_曹操,event:c012:event_dingtao_falls,參與情節,story,主幹情節,12,12,12,1,,曹操 參與 定陶失守與山東歸曹,story_link
rel:004085,entity:character_張超,event:c012:event_dingtao_falls,參與情節,story,主幹情節,12,12,12,1,,張超 參與 定陶失守與山東歸曹,story_link
rel:004086,entity:character_張邈,event:c012:event_dingtao_falls,參與情節,story,主幹情節,12,12,12,1,,張邈 參與 定陶失守與山東歸曹,story_link
rel:004087,entity:character_袁術,event:c012:event_dingtao_falls,參與情節,story,主幹情節,12,12,12,1,,袁術 參與 定陶失守與山東歸曹,story_link
rel:004088,event:c012:event_dingtao_falls,entity:location_定陶,發生於,story,主幹情節,12,12,12,1,,定陶失守與山東歸曹 發生於 定陶,story_link
rel:004089,event:c012:event_dingtao_falls,entity:location_山東,發生於,story,主幹情節,12,12,12,1,,定陶失守與山東歸曹 發生於 山東,story_link
rel:004090,entity:character_劉備,event:c012:event_liubei_takes_xuzhou,參與情節,story,主幹情節,12,12,12,1,,劉備 參與 劉備權領徐州,story_link
rel:004091,entity:character_關羽,event:c012:event_liubei_takes_xuzhou,參與情節,story,主幹情節,12,12,12,1,,關羽 參與 劉備權領徐州,story_link
rel:004092,entity:character_張飛,event:c012:event_liubei_takes_xuzhou,參與情節,story,主幹情節,12,12,12,1,,張飛 參與 劉備權領徐州,story_link
rel:004093,entity:character_孫乾,event:c012:event_liubei_takes_xuzhou,參與情節,story,主幹情節,12,12,12,1,,孫乾 參與 劉備權領徐州,story_link
rel:004094,entity:character_糜竺,event:c012:event_liubei_takes_xuzhou,參與情節,story,主幹情節,12,12,12,1,,糜竺 參與 劉備權領徐州,story_link
rel:004095,entity:character_陳登,event:c012:event_liubei_takes_xuzhou,參與情節,story,主幹情節,12,12,12,1,,陳登 參與 劉備權領徐州,story_link
rel:004096,event:c012:event_liubei_takes_xuzhou,entity:location_徐州,發生於,story,主幹情節,12,12,12,1,,劉備權領徐州 發生於 徐州,story_link
rel:004097,event:c012:event_liubei_takes_xuzhou,entity:location_小沛,發生於,story,主幹情節,12,12,12,1,,劉備權領徐州 發生於 小沛,story_link
rel:004098,entity:character_曹操,event:c012:event_puyang_second,參與情節,story,主幹情節,12,12,12,1,,曹操 參與 濮陽再戰得城,story_link
rel:004099,entity:character_程昱,event:c012:event_puyang_second,參與情節,story,主幹情節,12,12,12,1,,程昱 參與 濮陽再戰得城,story_link
rel:004100,entity:character_呂布,event:c012:event_puyang_second,參與情節,story,主幹情節,12,12,12,1,,呂布 參與 濮陽再戰得城,story_link
rel:004101,entity:character_陳宮,event:c012:event_puyang_second,參與情節,story,主幹情節,12,12,12,1,,陳宮 參與 濮陽再戰得城,story_link
rel:004102,entity:character_許褚,event:c012:event_puyang_second,參與情節,story,主幹情節,12,12,12,1,,許褚 參與 濮陽再戰得城,story_link
rel:004103,entity:character_典韋,event:c012:event_puyang_second,參與情節,story,主幹情節,12,12,12,1,,典韋 參與 濮陽再戰得城,story_link
rel:004104,entity:character_夏侯惇,event:c012:event_puyang_second,參與情節,story,主幹情節,12,12,12,1,,夏侯惇 參與 濮陽再戰得城,story_link
rel:004105,entity:character_夏侯淵,event:c012:event_puyang_second,參與情節,story,主幹情節,12,12,12,1,,夏侯淵 參與 濮陽再戰得城,story_link
rel:004106,entity:character_李典,event:c012:event_puyang_second,參與情節,story,主幹情節,12,12,12,1,,李典 參與 濮陽再戰得城,story_link
rel:004107,entity:character_樂進,event:c012:event_puyang_second,參與情節,story,主幹情節,12,12,12,1,,樂進 參與 濮陽再戰得城,story_link
rel:004108,entity:character_田氏,event:c012:event_puyang_second,參與情節,story,主幹情節,12,12,12,1,,田氏 參與 濮陽再戰得城,story_link
rel:004109,event:c012:event_puyang_second,entity:location_濮陽,發生於,story,主幹情節,12,12,12,1,,濮陽再戰得城 發生於 濮陽,story_link
rel:004110,event:c012:event_puyang_second,entity:location_定陶,發生於,story,主幹情節,12,12,12,1,,濮陽再戰得城 發生於 定陶,story_link
rel:004111,entity:character_曹操,event:c012:event_dingtao_ambush,參與情節,story,主幹情節,12,12,12,1,,曹操 參與 定陶林旗長堤伏擊,story_link
rel:004112,entity:character_呂布,event:c012:event_dingtao_ambush,參與情節,story,主幹情節,12,12,12,1,,呂布 參與 定陶林旗長堤伏擊,story_link
rel:004113,entity:character_夏侯惇,event:c012:event_dingtao_ambush,參與情節,story,主幹情節,12,12,12,1,,夏侯惇 參與 定陶林旗長堤伏擊,story_link
rel:004114,entity:character_夏侯淵,event:c012:event_dingtao_ambush,參與情節,story,主幹情節,12,12,12,1,,夏侯淵 參與 定陶林旗長堤伏擊,story_link
rel:004115,entity:character_許褚,event:c012:event_dingtao_ambush,參與情節,story,主幹情節,12,12,12,1,,許褚 參與 定陶林旗長堤伏擊,story_link
rel:004116,entity:character_典韋,event:c012:event_dingtao_ambush,參與情節,story,主幹情節,12,12,12,1,,典韋 參與 定陶林旗長堤伏擊,story_link
rel:004117,entity:character_李典,event:c012:event_dingtao_ambush,參與情節,story,主幹情節,12,12,12,1,,李典 參與 定陶林旗長堤伏擊,story_link
rel:004118,entity:character_樂進,event:c012:event_dingtao_ambush,參與情節,story,主幹情節,12,12,12,1,,樂進 參與 定陶林旗長堤伏擊,story_link
rel:004119,entity:character_成廉,event:c012:event_dingtao_ambush,參與情節,story,主幹情節,12,12,12,1,,成廉 參與 定陶林旗長堤伏擊,story_link
rel:004120,event:c012:event_dingtao_ambush,entity:location_定陶,發生於,story,主幹情節,12,12,12,1,,定陶林旗長堤伏擊 發生於 定陶,story_link
rel:004121,entity:character_曹操,event:c012:event_caocao_wants_xuzhou,參與情節,story,主幹情節,12,12,12,1,,曹操 參與 曹操欲攻徐州而荀彧諫阻,story_link
rel:004122,entity:character_劉備,event:c012:event_caocao_wants_xuzhou,參與情節,story,主幹情節,12,12,12,1,,劉備 參與 曹操欲攻徐州而荀彧諫阻,story_link
rel:004123,entity:character_荀彧,event:c012:event_caocao_wants_xuzhou,參與情節,story,主幹情節,12,12,12,1,,荀彧 參與 曹操欲攻徐州而荀彧諫阻,story_link
rel:004124,entity:character_陶謙,event:c012:event_caocao_wants_xuzhou,參與情節,story,主幹情節,12,12,12,1,,陶謙 參與 曹操欲攻徐州而荀彧諫阻,story_link
rel:004125,event:c012:event_caocao_wants_xuzhou,entity:location_鄄城,發生於,story,主幹情節,12,12,12,1,,曹操欲攻徐州而荀彧諫阻 發生於 鄄城,story_link
rel:004126,event:c012:event_caocao_wants_xuzhou,entity:location_徐州,發生於,story,主幹情節,12,12,12,1,,曹操欲攻徐州而荀彧諫阻 發生於 徐州,story_link
rel:004127,event:c012:event_caocao_wants_xuzhou,entity:location_兗州,發生於,story,主幹情節,12,12,12,1,,曹操欲攻徐州而荀彧諫阻 發生於 兗州,story_link
rel:004128,entity:character_曹操,event:c012:event_puyang_trap,參與情節,story,主幹情節,12,12,12,1,,曹操 參與 濮陽夜襲中伏,story_link
rel:004129,entity:character_典韋,event:c012:event_puyang_trap,參與情節,story,主幹情節,12,12,12,1,,典韋 參與 濮陽夜襲中伏,story_link
rel:004130,entity:character_夏侯淵,event:c012:event_puyang_trap,參與情節,story,主幹情節,12,12,12,1,,夏侯淵 參與 濮陽夜襲中伏,story_link
rel:004131,entity:character_李典,event:c012:event_puyang_trap,參與情節,story,主幹情節,12,12,12,1,,李典 參與 濮陽夜襲中伏,story_link
rel:004132,entity:character_樂進,event:c012:event_puyang_trap,參與情節,story,主幹情節,12,12,12,1,,樂進 參與 濮陽夜襲中伏,story_link
rel:004133,entity:character_張遼,event:c012:event_puyang_trap,參與情節,story,主幹情節,12,12,12,1,,張遼 參與 濮陽夜襲中伏,story_link
rel:004134,entity:character_臧霸,event:c012:event_puyang_trap,參與情節,story,主幹情節,12,12,12,1,,臧霸 參與 濮陽夜襲中伏,story_link
rel:004135,entity:character_郝萌,event:c012:event_puyang_trap,參與情節,story,主幹情節,12,12,12,1,,郝萌 參與 濮陽夜襲中伏,story_link
rel:004136,entity:character_曹性,event:c012:event_puyang_trap,參與情節,story,主幹情節,12,12,12,1,,曹性 參與 濮陽夜襲中伏,story_link
rel:004137,entity:character_高順,event:c012:event_puyang_trap,參與情節,story,主幹情節,12,12,12,1,,高順 參與 濮陽夜襲中伏,story_link
rel:004138,entity:character_侯成,event:c012:event_puyang_trap,參與情節,story,主幹情節,12,12,12,1,,侯成 參與 濮陽夜襲中伏,story_link
rel:004139,event:c012:event_puyang_trap,entity:location_濮陽,發生於,story,主幹情節,12,12,12,1,,濮陽夜襲中伏 發生於 濮陽,story_link
rel:004140,entity:character_曹操,event:c012:event_xiahoudun_rescue,參與情節,story,主幹情節,12,12,12,1,,曹操 參與 夏侯惇救曹操,story_link
rel:004141,entity:character_夏侯惇,event:c012:event_xiahoudun_rescue,參與情節,story,主幹情節,12,12,12,1,,夏侯惇 參與 夏侯惇救曹操,story_link
rel:004142,entity:character_呂布,event:c012:event_xiahoudun_rescue,參與情節,story,主幹情節,12,12,12,1,,呂布 參與 夏侯惇救曹操,story_link
rel:004143,entity:character_典韋,event:c012:event_xiahoudun_rescue,參與情節,story,主幹情節,12,12,12,1,,典韋 參與 夏侯惇救曹操,story_link
rel:004144,entity:character_曹操,event:c012:event_malingshan_ambush,參與情節,story,主幹情節,12,12,12,1,,曹操 參與 馬陵山伏擊呂布,story_link
rel:004145,entity:character_呂布,event:c012:event_malingshan_ambush,參與情節,story,主幹情節,12,12,12,1,,呂布 參與 馬陵山伏擊呂布,story_link
rel:004146,entity:character_郭嘉,event:c012:event_malingshan_ambush,參與情節,story,主幹情節,12,12,12,1,,郭嘉 參與 馬陵山伏擊呂布,story_link
rel:004147,event:c012:event_malingshan_ambush,entity:location_濮陽,發生於,story,主幹情節,12,12,12,1,,馬陵山伏擊呂布 發生於 濮陽,story_link
rel:004148,entity:character_劉備,event:c013:ev_003,參與情節,story,主幹情節,13,13,13,1,,劉備 參與 劉備接納呂布並安置小沛,story_link
rel:004149,entity:character_呂布,event:c013:ev_003,參與情節,story,主幹情節,13,13,13,1,,呂布 參與 劉備接納呂布並安置小沛,story_link
rel:004150,entity:character_糜竺,event:c013:ev_003,參與情節,story,主幹情節,13,13,13,1,,糜竺 參與 劉備接納呂布並安置小沛,story_link
rel:004151,entity:character_關羽,event:c013:ev_003,參與情節,story,主幹情節,13,13,13,1,,關羽 參與 劉備接納呂布並安置小沛,story_link
rel:004152,entity:character_張飛,event:c013:ev_003,參與情節,story,主幹情節,13,13,13,1,,張飛 參與 劉備接納呂布並安置小沛,story_link
rel:004153,event:c013:ev_003,entity:location_徐州,發生於,story,主幹情節,13,13,13,1,,劉備接納呂布並安置小沛 發生於 徐州,story_link
rel:004154,event:c013:ev_003,entity:location_小沛,發生於,story,主幹情節,13,13,13,1,,劉備接納呂布並安置小沛 發生於 小沛,story_link
rel:004155,entity:character_呂布,event:c013:ev_002,參與情節,story,主幹情節,13,13,13,1,,呂布 參與 呂布投徐州,story_link
rel:004156,entity:character_陳宮,event:c013:ev_002,參與情節,story,主幹情節,13,13,13,1,,陳宮 參與 呂布投徐州,story_link
rel:004157,entity:character_袁紹,event:c013:ev_002,參與情節,story,主幹情節,13,13,13,1,,袁紹 參與 呂布投徐州,story_link
rel:004158,entity:character_審配,event:c013:ev_002,參與情節,story,主幹情節,13,13,13,1,,審配 參與 呂布投徐州,story_link
rel:004159,entity:character_劉備,event:c013:ev_002,參與情節,story,主幹情節,13,13,13,1,,劉備 參與 呂布投徐州,story_link
rel:004160,event:c013:ev_002,entity:location_冀州,發生於,story,主幹情節,13,13,13,1,,呂布投徐州 發生於 冀州,story_link
rel:004161,event:c013:ev_002,entity:location_徐州,發生於,story,主幹情節,13,13,13,1,,呂布投徐州 發生於 徐州,story_link
rel:004162,entity:character_曹操,event:c013:ev_001,參與情節,story,主幹情節,13,13,13,1,,曹操 參與 曹操定陶破呂布,story_link
rel:004163,entity:character_呂布,event:c013:ev_001,參與情節,story,主幹情節,13,13,13,1,,呂布 參與 曹操定陶破呂布,story_link
rel:004164,entity:character_陳宮,event:c013:ev_001,參與情節,story,主幹情節,13,13,13,1,,陳宮 參與 曹操定陶破呂布,story_link
rel:004165,entity:army_曹兵,event:c013:ev_001,參與情節,story,主幹情節,13,13,13,1,,曹兵 參與 曹操定陶破呂布,story_link
rel:004166,entity:army_呂布軍,event:c013:ev_001,參與情節,story,主幹情節,13,13,13,1,,呂布軍 參與 曹操定陶破呂布,story_link
rel:004167,event:c013:ev_001,entity:location_定陶,發生於,story,主幹情節,13,13,13,1,,曹操定陶破呂布 發生於 定陶,story_link
rel:004168,entity:character_楊彪,event:c013:ev_004,參與情節,story,主幹情節,13,13,13,1,,楊彪 參與 楊彪朱儁獻離間計,story_link
rel:004169,entity:character_朱儁,event:c013:ev_004,參與情節,story,主幹情節,13,13,13,1,,朱儁 參與 楊彪朱儁獻離間計,story_link
rel:004170,entity:character_獻帝,event:c013:ev_004,參與情節,story,主幹情節,13,13,13,1,,獻帝 參與 楊彪朱儁獻離間計,story_link
rel:004171,entity:character_曹操,event:c013:ev_004,參與情節,story,主幹情節,13,13,13,1,,曹操 參與 楊彪朱儁獻離間計,story_link
rel:004172,entity:character_李傕,event:c013:ev_004,參與情節,story,主幹情節,13,13,13,1,,李傕 參與 楊彪朱儁獻離間計,story_link
rel:004173,entity:character_郭汜,event:c013:ev_004,參與情節,story,主幹情節,13,13,13,1,,郭汜 參與 楊彪朱儁獻離間計,story_link
rel:004174,event:c013:ev_004,entity:location_長安,發生於,story,主幹情節,13,13,13,1,,楊彪朱儁獻離間計 發生於 長安,story_link
rel:004175,entity:character_獻帝,event:c013:ev_016,參與情節,story,主幹情節,13,13,13,1,,獻帝 參與 安邑困居與韓融說賊,story_link
rel:004176,entity:character_伏皇后,event:c013:ev_016,參與情節,story,主幹情節,13,13,13,1,,伏皇后 參與 安邑困居與韓融說賊,story_link
